name,proc_id,njss_url,address,categories,open_count,total_count,result_count
国立病院機構 関東信越グループ 西埼玉中央病院,830,https://www2.njss.info/organizations/proc/830,埼玉県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1021,644
国立病院機構 九州グループ 福岡東医療センター,833,https://www2.njss.info/organizations/proc/833,福岡県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1504,1122
国立病院機構 関東信越グループ 東埼玉病院,838,https://www2.njss.info/organizations/proc/838,埼玉県,国・省庁|外郭団体等|認可法人|独立行政法人,1,977,642
国立病院機構 九州グループ 肥前精神医療センター,844,https://www2.njss.info/organizations/proc/844,佐賀県,国・省庁|外郭団体等|認可法人|独立行政法人,1,963,767
国立病院機構 近畿グループ 南京都病院,848,https://www2.njss.info/organizations/proc/848,京都府,国・省庁|外郭団体等|認可法人|独立行政法人,1,818,669
国立病院機構 関東信越グループ 千葉東病院,849,https://www2.njss.info/organizations/proc/849,千葉県,国・省庁|外郭団体等|認可法人|独立行政法人,1,936,697
国立病院機構 関東信越グループ 下志津病院,855,https://www2.njss.info/organizations/proc/855,千葉県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1055,837
国立病院機構 中国四国グループ 関門医療センター,856,https://www2.njss.info/organizations/proc/856,山口県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1124,978
国立病院機構 近畿グループ 近畿中央呼吸器センター,861,https://www2.njss.info/organizations/proc/861,大阪府,国・省庁|外郭団体等|認可法人|独立行政法人,1,1042,726
国立病院機構 東海北陸グループ 医王病院,862,https://www2.njss.info/organizations/proc/862,石川県,国・省庁|外郭団体等|認可法人|独立行政法人,1,917,732
国立病院機構 関東信越グループ 災害医療センター,863,https://www2.njss.info/organizations/proc/863,東京都,国・省庁|外郭団体等|認可法人|独立行政法人,1,1870,1424
国立病院機構 近畿グループ 大阪南医療センター,868,https://www2.njss.info/organizations/proc/868,大阪府,国・省庁|外郭団体等|認可法人|独立行政法人,1,1463,1134
国立病院機構 九州グループ 長崎医療センター,873,https://www2.njss.info/organizations/proc/873,長崎県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1958,1544
国立病院機構 近畿グループ 兵庫あおの病院,876,https://www2.njss.info/organizations/proc/876,兵庫県,国・省庁|外郭団体等|認可法人|独立行政法人,1,727,586
国立病院機構 九州グループ 長崎川棚医療センター,878,https://www2.njss.info/organizations/proc/878,長崎県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1029,857
国立病院機構 九州グループ 琉球病院,883,https://www2.njss.info/organizations/proc/883,沖縄県,国・省庁|外郭団体等|認可法人|独立行政法人,1,584,370
国立病院機構 近畿グループ やまと精神医療センター,887,https://www2.njss.info/organizations/proc/887,奈良県,国・省庁|外郭団体等|認可法人|独立行政法人,1,495,362
国立病院機構 九州グループ 熊本再春医療センター,895,https://www2.njss.info/organizations/proc/895,熊本県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1117,742
国立病院機構 九州グループ 宮崎病院,897,https://www2.njss.info/organizations/proc/897,宮崎県,国・省庁|外郭団体等|認可法人|独立行政法人,1,595,477
国立病院機構 九州グループ 宮崎東病院,901,https://www2.njss.info/organizations/proc/901,宮崎県,国・省庁|外郭団体等|認可法人|独立行政法人,1,680,482
国立病院機構 中国四国グループ とくしま医療センター西病院,906,https://www2.njss.info/organizations/proc/906,徳島県,国・省庁|外郭団体等|認可法人|独立行政法人,1,739,657
国立病院機構 中国四国グループ 四国こどもとおとなの医療センター,909,https://www2.njss.info/organizations/proc/909,香川県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1381,1153
国立病院機構 中国四国グループ 四国がんセンター,910,https://www2.njss.info/organizations/proc/910,愛媛県,国・省庁|外郭団体等|認可法人|独立行政法人,1,1673,1210
国土交通省(MLIT) 四国地方整備局 四国山地砂防事務所,919,https://www2.njss.info/organizations/proc/919,徳島県,国・省庁|国土交通省|整備局,1,1319,998
国土交通省(MLIT) 四国地方整備局 肱川ダム統合管理事務所,927,https://www2.njss.info/organizations/proc/927,愛媛県,国・省庁|国土交通省|整備局,1,486,290
国土交通省(MLIT) 北陸地方整備局 羽越河川国道事務所,934,https://www2.njss.info/organizations/proc/934,新潟県,国・省庁|国土交通省|整備局,1,678,107
国土交通省(MLIT) 北陸地方整備局 湯沢砂防事務所,938,https://www2.njss.info/organizations/proc/938,新潟県,国・省庁|国土交通省|整備局,1,38,29
国土交通省(MLIT) 北陸地方整備局 富山河川国道事務所,941,https://www2.njss.info/organizations/proc/941,富山県,国・省庁|国土交通省|整備局,1,1778,967
国土交通省(MLIT) 北陸地方整備局 黒部河川事務所,942,https://www2.njss.info/organizations/proc/942,富山県,国・省庁|国土交通省|整備局,1,551,91
国土交通省(MLIT) 北陸地方整備局 利賀ダム工事事務所,944,https://www2.njss.info/organizations/proc/944,富山県,国・省庁|国土交通省|整備局,1,278,80
国土交通省(MLIT) 北陸地方整備局 大町ダム管理所,952,https://www2.njss.info/organizations/proc/952,長野県,国・省庁|国土交通省|整備局,1,211,43
国土交通省(MLIT) 近畿地方整備局 奈良国道事務所,970,https://www2.njss.info/organizations/proc/970,奈良県,国・省庁|国土交通省|整備局,1,1075,473
国土交通省(MLIT) 近畿地方整備局 紀の川ダム統合管理事務所,973,https://www2.njss.info/organizations/proc/973,奈良県,国・省庁|国土交通省|整備局,1,504,256
国土交通省(MLIT) 近畿地方整備局 京都営繕事務所,975,https://www2.njss.info/organizations/proc/975,京都府,国・省庁|国土交通省|整備局,1,234,61
国土交通省(MLIT) 近畿地方整備局 足羽川ダム工事事務所,976,https://www2.njss.info/organizations/proc/976,福井県,国・省庁|国土交通省|整備局,1,420,210
国土交通省(MLIT) 近畿地方整備局 大和川河川事務所,980,https://www2.njss.info/organizations/proc/980,大阪府,国・省庁|国土交通省|整備局,1,723,341
国土交通省(MLIT) 近畿地方整備局 木津川上流河川事務所,987,https://www2.njss.info/organizations/proc/987,三重県,国・省庁|国土交通省|整備局,1,532,204
国土交通省(MLIT) 関東地方整備局 霞ヶ浦河川事務所,994,https://www2.njss.info/organizations/proc/994,茨城県,国・省庁|国土交通省|整備局,1,708,480
国土交通省(MLIT) 関東地方整備局 渡良瀬川河川事務所,997,https://www2.njss.info/organizations/proc/997,栃木県,国・省庁|国土交通省|整備局,1,882,375
国土交通省(MLIT) 関東地方整備局 下館河川事務所,998,https://www2.njss.info/organizations/proc/998,茨城県,国・省庁|国土交通省|整備局,1,820,406
国土交通省(MLIT) 関東地方整備局 荒川下流河川事務所,1000,https://www2.njss.info/organizations/proc/1000,東京都,国・省庁|国土交通省|整備局,1,609,445
国土交通省(MLIT) 関東地方整備局 千葉国道事務所,1020,https://www2.njss.info/organizations/proc/1020,千葉県,国・省庁|国土交通省|整備局,1,719,460
国土交通省(MLIT) 関東地方整備局 東京外かく環状国道事務所,1025,https://www2.njss.info/organizations/proc/1025,東京都,国・省庁|国土交通省|整備局,1,371,312
国土交通省(MLIT) 関東地方整備局 国営常陸海浜公園事務所,1030,https://www2.njss.info/organizations/proc/1030,茨城県,国・省庁|国土交通省|整備局,1,224,92
国土交通省(MLIT) 九州地方整備局 筑後川河川事務所,1046,https://www2.njss.info/organizations/proc/1046,福岡県,国・省庁|国土交通省|整備局,1,1283,1030
国土交通省(MLIT) 九州地方整備局 川辺川ダム砂防事務所,1048,https://www2.njss.info/organizations/proc/1048,熊本県,国・省庁|国土交通省|整備局,1,318,246
国土交通省(MLIT) 東北地方整備局 鳥海ダム工事事務所,1063,https://www2.njss.info/organizations/proc/1063,秋田県,国・省庁|国土交通省|整備局,1,622,195
国土交通省(MLIT) 東北地方整備局 玉川ダム管理所,1064,https://www2.njss.info/organizations/proc/1064,秋田県,国・省庁|国土交通省|整備局,1,515,176
国土交通省(MLIT) 東北地方整備局 最上川ダム統合管理事務所,1076,https://www2.njss.info/organizations/proc/1076,山形県,国・省庁|国土交通省|整備局,1,532,161
国土交通省(MLIT) 東北地方整備局 北上川下流河川事務所,1078,https://www2.njss.info/organizations/proc/1078,宮城県,国・省庁|国土交通省|整備局,1,1176,529
日本赤十字社 茨城県支部,1117,https://www2.njss.info/organizations/proc/1117,茨城県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,127,20
日本赤十字社 新潟県支部,1124,https://www2.njss.info/organizations/proc/1124,新潟県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,70,12
日本赤十字社 兵庫県支部,1137,https://www2.njss.info/organizations/proc/1137,兵庫県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,194,113
日本赤十字社 八戸赤十字病院,1211,https://www2.njss.info/organizations/proc/1211,青森県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,236,136
日本赤十字社 秋田赤十字病院,1215,https://www2.njss.info/organizations/proc/1215,秋田県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,613,182
日本赤十字社 成田赤十字病院,1226,https://www2.njss.info/organizations/proc/1226,千葉県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,1413,684
日本赤十字社 安曇野赤十字病院,1238,https://www2.njss.info/organizations/proc/1238,長野県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,94,89
日本赤十字社 飯山赤十字病院,1240,https://www2.njss.info/organizations/proc/1240,長野県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,229,173
日本赤十字社 浜松赤十字病院,1244,https://www2.njss.info/organizations/proc/1244,静岡県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,120,37
日本赤十字社 京都第二赤十字病院,1253,https://www2.njss.info/organizations/proc/1253,京都府,国・省庁|外郭団体等|認可法人|日本赤十字社,1,872,418
日本赤十字社 舞鶴赤十字病院,1254,https://www2.njss.info/organizations/proc/1254,京都府,国・省庁|外郭団体等|認可法人|日本赤十字社,1,140,54
日本赤十字社 和歌山医療センター,1261,https://www2.njss.info/organizations/proc/1261,和歌山県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,1602,1357
日本赤十字社 益田赤十字病院,1264,https://www2.njss.info/organizations/proc/1264,島根県,国・省庁|外郭団体等|認可法人|日本赤十字社,1,471,160
高圧ガス保安協会,1292,https://www2.njss.info/organizations/proc/1292,東京都,国・省庁|外郭団体等|その他法人,1,280,0
日本電信電話株式会社〈NTT〉,1301,https://www2.njss.info/organizations/proc/1301,東京都,国・省庁|外郭団体等|民営化法人,1,80,1
株式会社エヌティティドコモ,1305,https://www2.njss.info/organizations/proc/1305,東京都,国・省庁|外郭団体等|民営化法人,1,274,0
農林水産省(MAFF) 林野庁(FA) 東北森林管理局 津軽森林管理署 金木支署,1311,https://www2.njss.info/organizations/proc/1311,青森県,国・省庁|農林水産省|林野庁,1,790,391
農林水産省(MAFF) 林野庁(FA) 東北森林管理局 岩手南部森林管理署,1316,https://www2.njss.info/organizations/proc/1316,岩手県,国・省庁|農林水産省|林野庁,1,1476,661
農林水産省(MAFF) 林野庁(FA) 東北森林管理局 秋田森林管理署,1326,https://www2.njss.info/organizations/proc/1326,秋田県,国・省庁|農林水産省|林野庁,1,1189,536
農林水産省(MAFF) 林野庁(FA) 東北森林管理局 秋田森林管理署 湯沢支署,1327,https://www2.njss.info/organizations/proc/1327,秋田県,国・省庁|農林水産省|林野庁,1,569,262
農林水産省(MAFF) 林野庁(FA) 東北森林管理局 山形森林管理署 最上支署,1331,https://www2.njss.info/organizations/proc/1331,山形県,国・省庁|農林水産省|林野庁,1,1696,724
