name,njss_count,top_url,domain,platform_n,bid_url,sample_url,fetched_at
防衛省(MOD) 陸上自衛隊 東部方面隊 東部方面会計隊 駒門駐屯地 第410会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4007,2026-07-09
防衛省(MOD) 陸上自衛隊 東部方面隊 東部方面会計隊 北富士駐屯地 第415会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4008,2026-07-09
防衛省(MOD) 陸上自衛隊 東部方面隊 東部方面会計隊 立川駐屯地 第431会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4009,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 豊川駐屯地 第308会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4012,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 守山駐屯地 第408会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4013,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 久居駐屯地 第337会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4014,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 金沢駐屯地 第336会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4015,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 鯖江駐屯地 第417会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4016,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 富山駐屯地 第425会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4017,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 千僧駐屯地 第352会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4018,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 大久保駐屯地 第397会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4020,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 信太山駐屯地 第398会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4022,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 姫路駐屯地 第347会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4023,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 米子駐屯地 第356会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4024,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 春日井駐屯地 第426会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4025,2026-07-09
防衛省(MOD) 陸上自衛隊 中部方面隊 中部方面会計隊 松山駐屯地 第358会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4026,2026-07-09
防衛省(MOD) 春日駐屯地 自衛隊福岡病院,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4028,2026-07-09
防衛省(MOD) 陸上自衛隊 西部方面隊 西部方面会計隊 湯布院駐屯地 第394会計隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4029,2026-07-09
防衛省(MOD) 航空自衛隊 稚内分屯基地 第18警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4032,2026-07-09
防衛省(MOD) 航空自衛隊 根室分屯基地 第26警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4033,2026-07-09
防衛省(MOD) 航空自衛隊 網走分屯基地 第28警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4034,2026-07-09
防衛省(MOD) 航空自衛隊 奥尻島分屯基地 第29警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4035,2026-07-09
防衛省(MOD) 航空自衛隊 加茂分屯基地 第33警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4036,2026-07-09
防衛省(MOD) 航空自衛隊 襟裳分屯基地 第36警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4037,2026-07-09
防衛省(MOD) 航空自衛隊 山田分屯基地 第37警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4038,2026-07-09
防衛省(MOD) 航空自衛隊 大湊分屯基地 第42警戒群,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4039,2026-07-09
防衛省(MOD) 航空自衛隊 当別分屯基地 第45警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4040,2026-07-09
防衛省(MOD) 航空自衛隊 八雲分屯基地 第20高射隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4041,2026-07-09
防衛省(MOD) 航空自衛隊 経ヶ岬分屯基地 第35警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4045,2026-07-09
防衛省(MOD) 航空自衛隊 佐渡分屯基地 第46警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4046,2026-07-09
防衛省(MOD) 航空自衛隊 峯岡山分屯基地 第44警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4051,2026-07-09
防衛省(MOD) 航空自衛隊 宮古島分屯基地 第53警戒隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4052,2026-07-09
防衛省(MOD) 航空自衛隊 与座岳分屯基地,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4053,2026-07-09
防衛省(MOD) 航空自衛隊 知念分屯基地 第18高射隊,0,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/4054,2026-07-09
法務省(MOJ) 検察庁 鹿児島地方検察庁,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4069,2026-07-09
法務省(MOJ) 検察庁 宮崎地方検察庁,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4070,2026-07-09
法務省(MOJ) 矯正局 大阪矯正管区 播磨社会復帰促進センター,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4075,2026-07-09
法務省(MOJ) 矯正局 広島矯正管区 島根あさひ社会復帰促進センター,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4076,2026-07-09
法務省(MOJ) 近畿地方更生保護委員会,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4079,2026-07-09
法務省(MOJ) 中部地方更生保護委員会,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4080,2026-07-09
法務省(MOJ) 九州地方更生保護委員会,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4082,2026-07-09
法務省(MOJ) 九州地方更生保護委員会 那覇分室,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4083,2026-07-09
法務省(MOJ) 東北地方更生保護委員会,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4084,2026-07-09
法務省(MOJ) 北海道地方更生保護委員会,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4085,2026-07-09
法務省(MOJ) 四国地方更生保護委員会,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4086,2026-07-09
法務省(MOJ) 東京保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4087,2026-07-09
法務省(MOJ) 東京保護観察所 立川支部,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4088,2026-07-09
法務省(MOJ) 横浜保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4089,2026-07-09
法務省(MOJ) 小田原駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4090,2026-07-09
法務省(MOJ) さいたま保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4091,2026-07-09
法務省(MOJ) 千葉保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4092,2026-07-09
法務省(MOJ) 水戸保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4093,2026-07-09
法務省(MOJ) ひたちなか駐在官事務所 茨城就業支援センター,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4094,2026-07-09
法務省(MOJ) 宇都宮保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4095,2026-07-09
法務省(MOJ) 前橋保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4096,2026-07-09
法務省(MOJ) 静岡保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4097,2026-07-09
法務省(MOJ) 浜松駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4098,2026-07-09
法務省(MOJ) 沼津駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4099,2026-07-09
法務省(MOJ) 甲府保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4100,2026-07-09
法務省(MOJ) 長野保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4101,2026-07-09
法務省(MOJ) 飯田駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4102,2026-07-09
法務省(MOJ) 新潟保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4103,2026-07-09
法務省(MOJ) 上越駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4104,2026-07-09
法務省(MOJ) 大阪保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4105,2026-07-09
法務省(MOJ) 大阪保護観察所 堺支部,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4106,2026-07-09
法務省(MOJ) 京都保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4107,2026-07-09
法務省(MOJ) 神戸保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4108,2026-07-09
法務省(MOJ) 姫路駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4109,2026-07-09
法務省(MOJ) 尼崎駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4110,2026-07-09
法務省(MOJ) 奈良保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4111,2026-07-09
法務省(MOJ) 大津保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4112,2026-07-09
法務省(MOJ) 和歌山保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4113,2026-07-09
法務省(MOJ) 名古屋保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4114,2026-07-09
法務省(MOJ) 豊橋駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4115,2026-07-09
法務省(MOJ) 津保護観察所,0,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/4116,2026-07-09
法務省(MOJ) 四日市駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4117,2026-07-09
法務省(MOJ) 岐阜保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4118,2026-07-09
法務省(MOJ) 福井保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4119,2026-07-09
法務省(MOJ) 金沢保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4120,2026-07-09
法務省(MOJ) 七尾駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4121,2026-07-09
法務省(MOJ) 富山保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4122,2026-07-09
法務省(MOJ) 広島保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4123,2026-07-09
法務省(MOJ) 福山駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4124,2026-07-09
法務省(MOJ) 山口保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4125,2026-07-09
法務省(MOJ) 下関駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4126,2026-07-09
法務省(MOJ) 岡山保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4127,2026-07-09
法務省(MOJ) 津山駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4128,2026-07-09
法務省(MOJ) 鳥取保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4129,2026-07-09
法務省(MOJ) 米子駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4130,2026-07-09
法務省(MOJ) 松江保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4131,2026-07-09
法務省(MOJ) 福岡保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4132,2026-07-09
法務省(MOJ) 福岡保護観察所 北九州支部,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4133,2026-07-09
法務省(MOJ) 北九州自立更生促進センター,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4134,2026-07-09
法務省(MOJ) 飯塚駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4135,2026-07-09
法務省(MOJ) 佐賀保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4136,2026-07-09
法務省(MOJ) 長崎保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4137,2026-07-09
法務省(MOJ) 佐世保駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4138,2026-07-09
法務省(MOJ) 大分保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4139,2026-07-09
法務省(MOJ) 熊本保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4140,2026-07-09
法務省(MOJ) 八代駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4141,2026-07-09
法務省(MOJ) 鹿児島保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4142,2026-07-09
法務省(MOJ) 奄美駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4143,2026-07-09
法務省(MOJ) 宮崎保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4144,2026-07-09
法務省(MOJ) 那覇保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4145,2026-07-09
法務省(MOJ) 宮古島駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4146,2026-07-09
法務省(MOJ) 石垣駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4147,2026-07-09
法務省(MOJ) 仙台保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4148,2026-07-09
法務省(MOJ) 福島保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4149,2026-07-09
法務省(MOJ) いわき駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4150,2026-07-09
法務省(MOJ) 山形保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4151,2026-07-09
法務省(MOJ) 盛岡保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4152,2026-07-09
法務省(MOJ) 秋田保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4153,2026-07-09
法務省(MOJ) 青森保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4154,2026-07-09
法務省(MOJ) 札幌保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4155,2026-07-09
法務省(MOJ) 室蘭駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4156,2026-07-09
法務省(MOJ) 函館保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4157,2026-07-09
法務省(MOJ) 旭川保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4158,2026-07-09
法務省(MOJ) 稚内駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4159,2026-07-09
法務省(MOJ) 沼田駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4160,2026-07-09
法務省(MOJ) 釧路保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4161,2026-07-09
法務省(MOJ) 帯広駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4162,2026-07-09
法務省(MOJ) 北見駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4163,2026-07-09
法務省(MOJ) 網走駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4164,2026-07-09
法務省(MOJ) 徳島保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4165,2026-07-09
法務省(MOJ) 高松保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4166,2026-07-09
法務省(MOJ) 松山保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4167,2026-07-09
法務省(MOJ) 宇和島駐在官事務所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4168,2026-07-09
法務省(MOJ) 高知保護観察所,0,https://www.moj.go.jp/,www.moj.go.jp,0,https://www.moj.go.jp/seihuchotatsu_index.html,https://www2.njss.info/organizations/proc/4169,2026-07-09
京都市役所 総合企画局,0,https://www2.nyusatsu.city.kyoto.lg.jp/,www2.nyusatsu.city.kyoto.lg.jp,0,https://www2.nyusatsu.city.kyoto.lg.jp/keiyaku/ebid/buppin/2026/408573.htm,https://www2.njss.info/organizations/proc/4188,2026-07-09
京都市役所 環境政策局 環境企画部 環境総務課,0,https://www.city.kyoto.lg.jp/,www.city.kyoto.lg.jp,0,,https://www2.njss.info/organizations/proc/4189,2026-07-09
京都市役所 産業観光局 観光MICE推進室,0,https://www.city.kyoto.lg.jp/,www.city.kyoto.lg.jp,0,,https://www2.njss.info/organizations/proc/4191,2026-07-09
京都市役所 産業観光局 農林振興室,0,https://www.city.kyoto.lg.jp/,www.city.kyoto.lg.jp,0,,https://www2.njss.info/organizations/proc/4192,2026-07-09
京都市役所 消防局,0,https://www2.nyusatsu.city.kyoto.lg.jp/,www2.nyusatsu.city.kyoto.lg.jp,0,https://www2.nyusatsu.city.kyoto.lg.jp/keiyaku/ebid/buppin/2026/408573.htm,https://www2.njss.info/organizations/proc/4196,2026-07-09
国立高等専門学校機構 香川高等専門学校,0,https://www.kosen-k.go.jp/,www.kosen-k.go.jp,0,https://www.kosen-k.go.jp/wp/wp-content/uploads/2025/04/chotatsuhoushin.pdf,https://www2.njss.info/organizations/proc/4202,2026-07-09
日本放送協会(NHK) 長野放送局,0,https://www.nhk.or.jp/,www.nhk.or.jp,0,https://www.nhk.or.jp/chotatsu/links/koku/260525075021kou_cable.pdf,https://www2.njss.info/organizations/proc/4204,2026-07-09
日本放送協会(NHK) 松本支局,0,https://www.nhk.or.jp/,www.nhk.or.jp,0,https://www.nhk.or.jp/chotatsu/links/koku/260525075021kou_cable.pdf,https://www2.njss.info/organizations/proc/4205,2026-07-09
日本放送協会(NHK) 新潟放送局,0,https://www.nhk.or.jp/,www.nhk.or.jp,0,https://www.nhk.or.jp/chotatsu/links/koku/260525075021kou_cable.pdf,https://www2.njss.info/organizations/proc/4206,2026-07-09
日本放送協会(NHK) 甲府放送局,0,https://www.nhk.or.jp/,www.nhk.or.jp,0,https://www.nhk.or.jp/chotatsu/links/koku/260525075021kou_cable.pdf,https://www2.njss.info/organizations/proc/4207,2026-07-09
日本放送協会(NHK) 横浜放送局,0,https://www.nhk.or.jp/,www.nhk.or.jp,0,https://www.nhk.or.jp/chotatsu/links/koku/260525075021kou_cable.pdf,https://www2.njss.info/organizations/proc/4208,2026-07-09
